t soma.v(0.5)
9661 2
 0 -70
 0.126611 -70.0007
 0.414729 -70.0012
 0.868887 -70.0009
 1.32305 -69.9999
 2.15588 -69.9973
 2.98872 -69.9945
 4.52387 -69.989
 6.05903 -69.9835
 10.1171 -69.97
 14.1751 -69.9576
 18.2331 -69.9468
 22.2912 -69.9376
 28.7136 -69.9256
 35.1361 -69.9161
 41.5585 -69.9089
 52.8862 -69.9002
 64.2139 -69.8953
 75.5416 -69.893
 86.8693 -69.8922
 105.934 -69.892
 124.999 -69.893
 144.063 -69.8946
 163.128 -69.8956
 182.193 -69.8965
 201.257 -69.8974
 220.322 -69.8979
 239.387 -69.8988
 258.451 -69.9001
 277.516 -69.8994
 296.581 -69.9001
 307.637 -69.9012
 318.692 -69.902
 329.748 -69.9032
 340.804 -69.9037
 351.86 -69.9028
 362.915 -69.9027
 373.971 -69.9029
 385.027 -69.9025
 396.083 -69.9027
 407.138 -69.9029
 418.194 -69.902
 429.25 -69.9022
 436.002 -69.9029
 442.754 -69.9034
 449.506 -69.9037
 456.258 -69.9038
 463.011 -69.9034
 480.091 -69.9028
 497.171 -69.9026
 514.251 -69.9025
 531.331 -69.9021
 560.888 -69.902
 590.445 -69.9019
 620.001 -69.9017
 649.558 -69.9022
 679.115 -69.9021
 708.671 -69.9016
 738.228 -69.9023
 767.784 -69.9023
 797.341 -69.9019
 845.012 -69.9018
 892.684 -69.9017
 994.56 -69.9022
 1000 -69.9022
 1000 -69.9022
 1000 -69.8215
 1000.01 -69.7486
 1000.02 -69.642
 1000.02 -69.5465
 1000.04 -69.3526
 1000.06 -69.1895
 1000.08 -69.0461
 1000.09 -68.9162
 1000.11 -68.7964
 1000.14 -68.6092
 1000.17 -68.4403
 1000.22 -68.202
 1000.26 -67.991
 1000.35 -67.662
 1000.43 -67.3756
 1000.52 -67.1187
 1000.6 -66.8846
 1000.68 -66.6692
 1000.82 -66.3563
 1000.95 -66.0739
 1001.09 -65.8154
 1001.22 -65.5766
 1001.45 -65.2053
 1001.68 -64.8722
 1001.91 -64.5687
 1002.28 -64.1345
 1002.65 -63.744
 1003.01 -63.3858
 1003.66 -62.8128
 1004.3 -62.2923
 1004.94 -61.8117
 1005.58 -61.3627
 1006.23 -60.9372
 1006.87 -60.5314
 1007.51 -60.1423
 1008.16 -59.7703
 1008.8 -59.411
 1009.44 -59.0659
 1010.09 -58.7279
 1010.73 -58.3977
 1011.37 -58.0729
 1012.02 -57.7592
 1012.66 -57.4561
 1013.3 -57.1728
 1013.95 -56.8959
 1014.59 -56.6141
 1015.23 -56.3259
 1015.88 -56.04
 1016.52 -55.757
 1017.16 -55.4731
 1017.8 -55.1766
 1018.45 -54.8511
 1019.09 -54.4908
 1019.25 -54.3944
 1019.41 -54.2934
 1019.57 -54.1867
 1019.84 -53.9961
 1019.97 -53.8945
 1020.1 -53.7869
 1020.31 -53.5967
 1020.52 -53.3761
 1020.74 -53.1101
 1020.95 -52.755
 1021.01 -52.6466
 1021.06 -52.5253
 1021.12 -52.3873
 1021.17 -52.2271
 1021.26 -51.8992
 1021.31 -51.6333
 1021.36 -51.2775
 1021.38 -51.168
 1021.39 -51.047
 1021.41 -50.7767
 1021.44 -50.4312
 1021.46 -50.1337
 1021.47 -49.7655
 1021.49 -49.3029
 1021.5 -48.9308
 1021.51 -48.4974
 1021.52 -47.9972
 1021.54 -47.4279
 1021.55 -46.7904
 1021.56 -46.0873
 1021.57 -45.3212
 1021.58 -44.4922
 1021.59 -43.5967
 1021.6 -42.6274
 1021.62 -41.5752
 1021.63 -40.4321
 1021.64 -39.194
 1021.66 -36.7956
 1021.68 -34.1902
 1021.7 -31.4841
 1021.72 -28.7575
 1021.74 -25.9976
 1021.76 -23.0983
 1021.78 -19.8717
 1021.8 -16.1136
 1021.82 -11.6423
 1021.84 -6.41265
 1021.86 -0.563333
 1021.88 5.41818
 1021.9 10.9256
 1021.92 15.5287
 1021.94 19.1581
 1021.96 21.9381
 1021.98 24.0202
 1022 25.5485
 1022.02 26.6648
 1022.04 27.4879
 1022.06 28.0965
 1022.08 28.5293
 1022.1 28.81
 1022.12 28.9608
 1022.14 29.0015
 1022.16 28.9483
 1022.18 28.8131
 1022.2 28.6053
 1022.22 28.3331
 1022.24 28.0047
 1022.26 27.6277
 1022.28 27.2088
 1022.3 26.7534
 1022.32 26.2658
 1022.34 25.7492
 1022.36 25.2062
 1022.38 24.6388
 1022.4 24.049
 1022.42 23.4385
 1022.44 22.8091
 1022.46 22.1627
 1022.48 21.5011
 1022.5 20.826
 1022.52 20.1392
 1022.54 19.4421
 1022.56 18.736
 1022.58 18.0221
 1022.6 17.3013
 1022.62 16.5742
 1022.64 15.8411
 1022.66 15.1024
 1022.68 14.358
 1022.7 13.6082
 1022.72 12.8529
 1022.74 12.092
 1022.76 11.3255
 1022.78 10.5534
 1022.8 9.7756
 1022.82 8.99216
 1022.84 8.20319
 1022.86 7.40887
 1022.88 6.60951
 1022.9 5.80549
 1022.92 4.99731
 1022.94 4.18551
 1022.96 3.37071
 1022.98 2.55353
 1023 1.73458
 1023.02 0.9144
 1023.04 0.0935015
 1023.06 -0.727692
 1023.08 -1.54883
 1023.1 -2.36964
 1023.12 -3.18993
 1023.14 -4.0096
 1023.16 -4.82862
 1023.18 -5.64704
 1023.2 -6.4649
 1023.22 -7.28224
 1023.24 -8.09911
 1023.26 -8.91559
 1023.28 -9.73176
 1023.3 -10.5477
 1023.32 -11.3634
 1023.34 -12.1788
 1023.36 -12.9933
 1023.38 -13.8062
 1023.4 -14.6171
 1023.42 -15.4256
 1023.44 -16.2313
 1023.46 -17.0337
 1023.48 -17.8324
 1023.5 -18.6273
 1023.52 -19.418
 1023.54 -20.2042
 1023.56 -20.9857
 1023.58 -21.7621
 1023.6 -22.5331
 1023.62 -23.2983
 1023.64 -24.0575
 1023.66 -24.8103
 1023.68 -25.5564
 1023.7 -26.2954
 1023.72 -27.0269
 1023.74 -27.7505
 1023.76 -28.4658
 1023.78 -29.1724
 1023.8 -29.8697
 1023.82 -30.5574
 1023.84 -31.235
 1023.86 -31.902
 1023.88 -32.5581
 1023.9 -33.2027
 1023.92 -33.8356
 1023.94 -34.4562
 1023.96 -35.0644
 1023.98 -35.6597
 1024 -36.242
 1024.02 -36.811
 1024.04 -37.3665
 1024.06 -37.9084
 1024.08 -38.4366
 1024.1 -38.951
 1024.12 -39.4518
 1024.14 -39.9388
 1024.16 -40.4123
 1024.18 -40.8722
 1024.2 -41.3189
 1024.22 -41.7523
 1024.24 -42.1728
 1024.26 -42.5806
 1024.28 -42.9759
 1024.3 -43.3589
 1024.32 -43.73
 1024.34 -44.0893
 1024.36 -44.4372
 1024.38 -44.774
 1024.4 -45.0998
 1024.42 -45.4151
 1024.44 -45.72
 1024.46 -46.0149
 1024.48 -46.2999
 1024.5 -46.5755
 1024.52 -46.8417
 1024.54 -47.099
 1024.56 -47.3476
 1024.58 -47.5877
 1024.6 -47.8196
 1024.62 -48.0435
 1024.64 -48.2597
 1024.66 -48.4685
 1024.68 -48.67
 1024.7 -48.8646
 1024.72 -49.0523
 1024.74 -49.2336
 1024.77 -49.5067
 1024.81 -49.7649
 1024.84 -50.0091
 1024.87 -50.24
 1024.9 -50.4584
 1024.95 -50.7656
 1025 -51.0482
 1025.04 -51.308
 1025.09 -51.5472
 1025.14 -51.7673
 1025.19 -51.97
 1025.22 -52.0894
 1025.25 -52.2028
 1025.28 -52.3104
 1025.31 -52.4126
 1025.34 -52.5097
 1025.37 -52.6018
 1025.42 -52.7406
 1025.46 -52.8682
 1025.51 -52.9854
 1025.56 -53.0929
 1025.61 -53.1915
 1025.66 -53.2818
 1025.71 -53.3643
 1025.75 -53.4395
 1025.78 -53.4826
 1025.81 -53.5232
 1025.84 -53.5613
 1025.87 -53.5972
 1025.9 -53.6307
 1025.93 -53.6621
 1025.96 -53.6915
 1026.01 -53.7322
 1026.05 -53.7684
 1026.1 -53.8004
 1026.15 -53.8284
 1026.19 -53.8525
 1026.24 -53.873
 1026.28 -53.8901
 1026.33 -53.9038
 1026.37 -53.9144
 1026.42 -53.922
 1026.46 -53.9269
 1026.53 -53.9293
 1026.6 -53.9262
 1026.67 -53.9179
 1026.74 -53.9052
 1026.81 -53.8883
 1026.88 -53.8677
 1026.95 -53.8438
 1027.02 -53.817
 1027.09 -53.7875
 1027.16 -53.7556
 1027.23 -53.7216
 1027.3 -53.6858
 1027.36 -53.6483
 1027.47 -53.5867
 1027.58 -53.5221
 1027.69 -53.4547
 1027.9 -53.3198
 1028.1 -53.178
 1028.31 -53.0302
 1028.52 -52.8766
 1028.72 -52.7167
 1028.93 -52.5493
 1029.14 -52.3724
 1029.34 -52.1827
 1029.67 -51.8455
 1029.99 -51.4278
 1030.07 -51.3055
 1030.16 -51.1713
 1030.24 -51.0209
 1030.32 -50.8487
 1030.4 -50.6464
 1030.48 -50.3999
 1030.56 -50.0819
 1030.58 -49.9873
 1030.6 -49.8842
 1030.65 -49.6285
 1030.69 -49.301
 1030.71 -49.0727
 1030.74 -48.7981
 1030.76 -48.4597
 1030.78 -48.2085
 1030.79 -47.9162
 1030.81 -47.5739
 1030.82 -47.172
 1030.84 -46.7017
 1030.85 -46.1562
 1030.87 -45.532
 1030.88 -44.8294
 1030.9 -44.0516
 1030.91 -43.2024
 1030.93 -42.2842
 1030.94 -41.2967
 1030.96 -40.2378
 1030.97 -39.1053
 1030.99 -37.9001
 1031 -36.628
 1031.02 -35.2999
 1031.03 -33.9307
 1031.05 -32.5359
 1031.06 -31.128
 1031.08 -29.7132
 1031.09 -28.2903
 1031.11 -26.85
 1031.12 -25.3767
 1031.14 -22.9042
 1031.17 -20.2031
 1031.19 -17.186
 1031.22 -13.8082
 1031.24 -10.0982
 1031.26 -6.18195
 1031.29 -2.26393
 1031.31 1.40926
 1031.34 4.65152
 1031.36 7.38274
 1031.38 9.61455
 1031.41 11.4043
 1031.43 12.8221
 1031.45 13.9344
 1031.48 14.7985
 1031.5 15.4602
 1031.53 15.9542
 1031.55 16.3063
 1031.57 16.536
 1031.6 16.6586
 1031.62 16.6864
 1031.65 16.6308
 1031.67 16.5014
 1031.69 16.3067
 1031.72 16.0545
 1031.74 15.7516
 1031.77 15.4043
 1031.79 15.0177
 1031.81 14.5964
 1031.84 14.1439
 1031.86 13.6632
 1031.88 13.1567
 1031.91 12.6269
 1031.93 12.0759
 1031.96 11.5061
 1031.98 10.9195
 1032 10.3185
 1032.03 9.7052
 1032.05 9.08143
 1032.08 8.44893
 1032.1 7.80919
 1032.12 7.16338
 1032.15 6.51246
 1032.17 5.8572
 1032.2 5.19821
 1032.22 4.536
 1032.24 3.871
 1032.27 3.20356
 1032.29 2.53394
 1032.31 1.86231
 1032.34 1.18876
 1032.36 0.513369
 1032.39 -0.163817
 1032.41 -0.842703
 1032.43 -1.52312
 1032.46 -2.20481
 1032.48 -2.88742
 1032.51 -3.5705
 1032.53 -4.25358
 1032.55 -4.93615
 1032.58 -5.61771
 1032.6 -6.2978
 1032.62 -6.97598
 1032.65 -7.65183
 1032.67 -8.32495
 1032.7 -8.99504
 1032.72 -9.66185
 1032.74 -10.3252
 1032.77 -10.9851
 1032.79 -11.6415
 1032.82 -12.2945
 1032.84 -12.9436
 1032.86 -13.5889
 1032.89 -14.2305
 1032.91 -14.8684
 1032.94 -15.5027
 1032.96 -16.1333
 1032.98 -16.7603
 1033.01 -17.3838
 1033.03 -18.0036
 1033.05 -18.6197
 1033.08 -19.2319
 1033.1 -19.8401
 1033.13 -20.4442
 1033.15 -21.0439
 1033.17 -21.6391
 1033.2 -22.2295
 1033.22 -22.815
 1033.25 -23.3953
 1033.27 -23.9703
 1033.29 -24.5397
 1033.32 -25.1034
 1033.34 -25.6612
 1033.37 -26.2129
 1033.39 -26.7584
 1033.41 -27.2974
 1033.44 -27.8298
 1033.45 -28.1572
 1033.47 -28.482
 1033.48 -28.804
 1033.5 -29.1234
 1033.51 -29.4399
 1033.53 -29.7536
 1033.54 -30.0644
 1033.56 -30.3724
 1033.57 -30.6774
 1033.59 -30.9794
 1033.6 -31.2784
 1033.62 -31.5745
 1033.63 -31.8674
 1033.64 -32.1573
 1033.66 -32.4441
 1033.67 -32.7277
 1033.69 -33.0083
 1033.7 -33.2857
 1033.72 -33.56
 1033.73 -33.8311
 1033.75 -34.0991
 1033.76 -34.364
 1033.78 -34.6257
 1033.79 -34.8843
 1033.81 -35.1397
 1033.82 -35.3921
 1033.84 -35.6413
 1033.85 -35.8874
 1033.87 -36.1304
 1033.88 -36.3703
 1033.9 -36.6072
 1033.91 -36.8411
 1033.93 -37.0718
 1033.94 -37.2996
 1033.96 -37.5244
 1033.97 -37.7462
 1033.99 -37.965
 1034 -38.1809
 1034.02 -38.3938
 1034.04 -38.7082
 1034.06 -39.0161
 1034.08 -39.3176
 1034.1 -39.6128
 1034.13 -39.9017
 1034.15 -40.1845
 1034.17 -40.4611
 1034.19 -40.7317
 1034.22 -40.9964
 1034.24 -41.2552
 1034.26 -41.5083
 1034.28 -41.7556
 1034.31 -41.9973
 1034.33 -42.2335
 1034.35 -42.4641
 1034.37 -42.6894
 1034.39 -42.9094
 1034.42 -43.1242
 1034.44 -43.3339
 1034.46 -43.5385
 1034.48 -43.7382
 1034.52 -44.0645
 1034.56 -44.3773
 1034.6 -44.677
 1034.63 -44.9642
 1034.67 -45.2392
 1034.71 -45.5024
 1034.75 -45.7543
 1034.79 -45.9953
 1034.82 -46.2259
 1034.86 -46.4464
 1034.9 -46.6573
 1034.94 -46.859
 1034.97 -47.0518
 1035.01 -47.2361
 1035.05 -47.4123
 1035.09 -47.5807
 1035.12 -47.7416
 1035.16 -47.8953
 1035.2 -48.0422
 1035.24 -48.1825
 1035.27 -48.3166
 1035.31 -48.4448
 1035.35 -48.5672
 1035.39 -48.6843
 1035.43 -48.7962
 1035.46 -48.9032
 1035.5 -49.0055
 1035.54 -49.1035
 1035.58 -49.1972
 1035.61 -49.2869
 1035.65 -49.3727
 1035.69 -49.455
 1035.73 -49.5338
 1035.76 -49.6093
 1035.8 -49.6816
 1035.84 -49.7509
 1035.88 -49.8173
 1035.91 -49.881
 1035.95 -49.942
 1035.99 -50.0005
 1036.03 -50.0565
 1036.07 -50.1102
 1036.1 -50.1617
 1036.14 -50.211
 1036.18 -50.2583
 1036.22 -50.3036
 1036.25 -50.3469
 1036.29 -50.3884
 1036.33 -50.4281
 1036.35 -50.4498
 1036.37 -50.471
 1036.39 -50.4917
 1036.41 -50.5119
 1036.45 -50.5412
 1036.48 -50.5694
 1036.54 -50.6162
 1036.59 -50.6598
 1036.65 -50.7003
 1036.7 -50.738
 1036.76 -50.7729
 1036.82 -50.8051
 1036.87 -50.8349
 1036.93 -50.8623
 1036.98 -50.8873
 1037.04 -50.9103
 1037.1 -50.9312
 1037.15 -50.9501
 1037.26 -50.9805
 1037.36 -51.0051
 1037.47 -51.0244
 1037.57 -51.0389
 1037.68 -51.0491
 1037.78 -51.0555
 1037.89 -51.0585
 1037.99 -51.0585
 1038.1 -51.0558
 1038.2 -51.0506
 1038.31 -51.0434
 1038.42 -51.0342
 1038.52 -51.0232
 1038.71 -51.0002
 1038.89 -50.9728
 1039.18 -50.9222
 1039.47 -50.8628
 1039.76 -50.7944
 1040.05 -50.7157
 1040.34 -50.6233
 1040.63 -50.5121
 1040.92 -50.3722
 1041.21 -50.1836
 1041.5 -49.9087
 1041.7 -49.6317
 1041.75 -49.5428
 1041.8 -49.4415
 1041.85 -49.3244
 1041.89 -49.1877
 1041.94 -49.0258
 1041.99 -48.8309
 1042.04 -48.5912
 1042.09 -48.2882
 1042.14 -47.8927
 1042.19 -47.3596
 1042.24 -46.6248
 1042.27 -45.9627
 1042.3 -45.149
 1042.34 -44.177
 1042.37 -43.0564
 1042.4 -41.8055
 1042.44 -40.4385
 1042.47 -38.9615
 1042.5 -37.3784
 1042.54 -35.7075
 1042.57 -33.9822
 1042.6 -32.2379
 1042.64 -30.4875
 1042.67 -28.7143
 1042.71 -26.879
 1042.74 -24.9367
 1042.77 -22.8439
 1042.81 -20.5692
 1042.84 -18.1043
 1042.87 -15.4859
 1042.91 -12.802
 1042.94 -10.1814
 1042.97 -7.73686
 1043.01 -5.55105
 1043.04 -3.67116
 1043.07 -2.10575
 1043.11 -0.829162
 1043.14 0.197878
 1043.17 1.01251
 1043.21 1.6458
 1043.24 2.12371
 1043.28 2.46801
 1043.31 2.69533
 1043.34 2.82023
 1043.38 2.85594
 1043.41 2.81437
 1043.44 2.70634
 1043.48 2.54167
 1043.51 2.32893
 1043.54 2.07501
 1043.58 1.78512
 1043.61 1.46316
 1043.64 1.1124
 1043.68 0.73615
 1043.71 0.338241
 1043.74 -0.0769589
 1043.78 -0.504927
 1043.81 -0.941513
 1043.85 -1.38339
 1043.88 -1.82834
 1043.91 -2.27518
 1043.95 -2.72348
 1043.98 -3.17317
 1044.01 -3.62446
 1044.04 -3.94088
 1044.06 -4.25875
 1044.08 -4.57861
 1044.11 -4.90106
 1044.13 -5.22672
 1044.15 -5.55613
 1044.18 -5.8898
 1044.2 -6.22813
 1044.22 -6.57143
 1044.25 -6.91985
 1044.27 -7.27344
 1044.29 -7.63214
 1044.32 -7.99578
 1044.34 -8.36411
 1044.36 -8.73679
 1044.39 -9.11347
 1044.41 -9.49379
 1044.43 -9.87738
 1044.46 -10.2639
 1044.48 -10.653
 1044.5 -11.0444
 1044.53 -11.4378
 1044.55 -11.8329
 1044.58 -12.2294
 1044.6 -12.6269
 1044.62 -13.0251
 1044.65 -13.4238
 1044.67 -13.8226
 1044.69 -14.2214
 1044.72 -14.6202
 1044.74 -15.019
 1044.76 -15.4177
 1044.79 -15.8167
 1044.81 -16.216
 1044.83 -16.6159
 1044.86 -17.0165
 1044.88 -17.4181
 1044.9 -17.821
 1044.93 -18.2251
 1044.95 -18.6308
 1044.97 -19.038
 1045 -19.4468
 1045.02 -19.8572
 1045.04 -20.2691
 1045.07 -20.6825
 1045.09 -21.0971
 1045.11 -21.5129
 1045.14 -21.9296
 1045.16 -22.347
 1045.18 -22.765
 1045.21 -23.1831
 1045.23 -23.6014
 1045.25 -24.0195
 1045.28 -24.4372
 1045.3 -24.8545
 1045.32 -25.2709
 1045.35 -25.6865
 1045.37 -26.1011
 1045.39 -26.5144
 1045.42 -26.9263
 1045.44 -27.3368
 1045.47 -27.7456
 1045.49 -28.1526
 1045.51 -28.5578
 1045.54 -28.9608
 1045.56 -29.3617
 1045.58 -29.7602
 1045.61 -30.1563
 1045.63 -30.5498
 1045.65 -30.9406
 1045.68 -31.3286
 1045.7 -31.7136
 1045.72 -32.0956
 1045.75 -32.4744
 1045.77 -32.8498
 1045.79 -33.2219
 1045.82 -33.5905
 1045.84 -33.9554
 1045.86 -34.3165
 1045.89 -34.6738
 1045.91 -35.0272
 1045.93 -35.3765
 1045.96 -35.7217
 1045.98 -36.0627
 1046 -36.3993
 1046.03 -36.7316
 1046.05 -37.0594
 1046.07 -37.3827
 1046.1 -37.7015
 1046.12 -38.0158
 1046.14 -38.3254
 1046.17 -38.6304
 1046.21 -39.1154
 1046.24 -39.5881
 1046.28 -40.0484
 1046.32 -40.4962
 1046.36 -40.9317
 1046.4 -41.3547
 1046.43 -41.7653
 1046.47 -42.1635
 1046.51 -42.5496
 1046.55 -42.9236
 1046.59 -43.2857
 1046.62 -43.6361
 1046.66 -43.975
 1046.7 -44.3028
 1046.74 -44.6197
 1046.78 -44.9259
 1046.81 -45.2218
 1046.85 -45.5077
 1046.89 -45.7839
 1046.93 -46.0507
 1046.97 -46.3083
 1047 -46.5571
 1047.04 -46.7974
 1047.08 -47.0295
 1047.12 -47.2536
 1047.16 -47.47
 1047.19 -47.6789
 1047.23 -47.8807
 1047.29 -48.1946
 1047.36 -48.491
 1047.4 -48.6823
 1047.44 -48.8663
 1047.48 -49.0433
 1047.52 -49.2136
 1047.57 -49.3774
 1047.61 -49.5349
 1047.65 -49.6865
 1047.69 -49.8322
 1047.73 -49.9724
 1047.77 -50.1071
 1047.82 -50.2367
 1047.86 -50.3614
 1047.9 -50.4812
 1047.96 -50.6535
 1048.03 -50.8159
 1048.09 -50.9689
 1048.15 -51.1131
 1048.22 -51.2491
 1048.28 -51.3774
 1048.34 -51.4986
 1048.41 -51.613
 1048.47 -51.7212
 1048.53 -51.8237
 1048.6 -51.9208
 1048.66 -52.013
 1048.72 -52.1006
 1048.79 -52.184
 1048.85 -52.2636
 1048.91 -52.3396
 1048.98 -52.4122
 1049.04 -52.4819
 1049.1 -52.5488
 1049.17 -52.6131
 1049.27 -52.717
 1049.38 -52.8151
 1049.49 -52.908
 1049.6 -52.9964
 1049.7 -53.081
 1049.81 -53.1622
 1050.03 -53.3191
 1050.25 -53.4669
 1050.47 -53.6081
 1050.69 -53.7443
 1050.91 -53.8767
 1051.12 -54.0064
 1051.34 -54.134
 1051.56 -54.26
 1051.9 -54.4523
 1052.24 -54.6416
 1052.58 -54.8278
 1052.92 -55.0107
 1053.45 -55.2924
 1053.99 -55.5613
 1054.53 -55.8156
 1055.07 -56.0517
 1055.6 -56.2673
 1056.14 -56.4615
 1056.68 -56.6371
 1057.22 -56.7916
 1057.75 -56.9237
 1058.29 -57.0315
 1058.83 -57.1233
 1059.36 -57.2047
 1059.9 -57.2776
 1060.44 -57.3324
 1060.98 -57.3609
 1061.51 -57.3596
 1062.05 -57.3406
 1062.59 -57.3214
 1063.12 -57.2967
 1063.66 -57.2572
 1064.2 -57.2057
 1064.74 -57.1481
 1065.27 -57.0875
 1066.1 -56.9734
 1066.93 -56.8324
 1067.76 -56.6696
 1068.59 -56.4894
 1069.42 -56.3041
 1070.25 -56.111
 1071.08 -55.9036
 1071.91 -55.6746
 1072.74 -55.4226
 1073.58 -55.1376
 1073.78 -55.0626
 1073.99 -54.9876
 1074.2 -54.9113
 1074.41 -54.8323
 1074.73 -54.7014
 1075.24 -54.474
 1075.75 -54.2092
 1076.26 -53.8838
 1076.53 -53.6697
 1076.8 -53.4032
 1076.87 -53.3266
 1076.94 -53.2438
 1077.05 -53.0904
 1077.23 -52.7833
 1077.27 -52.6908
 1077.31 -52.5886
 1077.42 -52.2729
 1077.45 -52.1754
 1077.47 -52.0672
 1077.52 -51.823
 1077.55 -51.6486
 1077.58 -51.4395
 1077.61 -51.1802
 1077.63 -50.9851
 1077.65 -50.7529
 1077.67 -50.4705
 1077.68 -50.1194
 1077.7 -49.8741
 1077.71 -49.5915
 1077.72 -49.2653
 1077.73 -48.8894
 1077.74 -48.4588
 1077.75 -47.9706
 1077.76 -47.424
 1077.77 -46.82
 1077.78 -46.161
 1077.79 -45.4485
 1077.8 -44.6826
 1077.81 -43.8607
 1077.83 -42.4935
 1077.84 -40.9618
 1077.86 -39.2507
 1077.88 -37.3652
 1077.89 -35.3387
 1077.91 -33.226
 1077.92 -31.0795
 1077.94 -28.9248
 1077.96 -26.7486
 1077.97 -24.5009
 1077.99 -22.1033
 1078 -19.4586
 1078.02 -16.4631
 1078.04 -13.0249
 1078.05 -9.09777
 1078.07 -4.70772
 1078.08 -0.00103517
 1078.1 4.7561
 1078.12 9.2535
 1078.13 13.2465
 1078.15 16.6413
 1078.16 19.3986
 1078.18 21.5924
 1078.2 23.3199
 1078.21 24.6754
 1078.23 25.7379
 1078.24 26.5692
 1078.26 27.2163
 1078.28 27.7139
 1078.29 28.0871
 1078.31 28.3547
 1078.32 28.5309
 1078.34 28.6267
 1078.36 28.6515
 1078.37 28.6129
 1078.39 28.5177
 1078.4 28.3715
 1078.42 28.1792
 1078.44 27.9453
 1078.45 27.6739
 1078.47 27.3691
 1078.48 27.0345
 1078.5 26.6734
 1078.52 26.2889
 1078.53 25.8833
 1078.55 25.4587
 1078.56 25.0168
 1078.58 24.5588
 1078.6 24.0859
 1078.61 23.5991
 1078.63 23.0994
 1078.64 22.5876
 1078.66 22.0647
 1078.68 21.5316
 1078.69 20.9892
 1078.71 20.4385
 1078.72 19.8803
 1078.74 19.3154
 1078.76 18.7447
 1078.77 18.1688
 1078.79 17.5884
 1078.8 17.0039
 1078.82 16.4159
 1078.84 15.8247
 1078.85 15.2304
 1078.87 14.6332
 1078.88 14.0332
 1078.9 13.4304
 1078.92 12.8248
 1078.93 12.2164
 1078.95 11.6051
 1078.96 10.9907
 1078.98 10.3733
 1079 9.75262
 1079.01 9.12872
 1079.03 8.50151
 1079.04 7.87099
 1079.06 7.23718
 1079.08 6.60014
 1079.09 5.95999
 1079.11 5.31688
 1079.12 4.67103
 1079.14 4.02266
 1079.16 3.37206
 1079.17 2.71953
 1079.19 2.06539
 1079.2 1.40996
 1079.22 0.753552
 1079.24 0.0964556
 1079.25 -0.561057
 1079.27 -1.21875
 1079.28 -1.8764
 1079.3 -2.53385
 1079.32 -3.19094
 1079.33 -3.84756
 1079.35 -4.50362
 1079.36 -5.15908
 1079.38 -5.81389
 1079.4 -6.46803
 1079.41 -7.12148
 1079.43 -7.77421
 1079.44 -8.42623
 1079.46 -9.07757
 1079.48 -9.72827
 1079.49 -10.3784
 1079.51 -11.028
 1079.52 -11.6771
 1079.54 -12.3259
 1079.56 -12.9736
 1079.57 -13.6202
 1079.59 -14.2655
 1079.6 -14.9093
 1079.62 -15.5514
 1079.64 -16.1917
 1079.65 -16.83
 1079.67 -17.4663
 1079.68 -18.1004
 1079.7 -18.7321
 1079.72 -19.3615
 1079.73 -19.9882
 1079.75 -20.6123
 1079.76 -21.2336
 1079.78 -21.852
 1079.8 -22.4672
 1079.81 -23.0791
 1079.83 -23.6877
 1079.84 -24.2926
 1079.86 -24.8938
 1079.88 -25.4911
 1079.89 -26.0842
 1079.91 -26.6729
 1079.92 -27.2571
 1079.94 -27.8365
 1079.96 -28.4109
 1079.97 -28.9801
 1079.99 -29.5437
 1080 -30.1016
 1080.02 -30.6535
 1080.04 -31.1992
 1080.05 -31.7384
 1080.07 -32.2709
 1080.08 -32.7964
 1080.1 -33.3147
 1080.12 -33.8256
 1080.13 -34.3288
 1080.15 -34.8243
 1080.16 -35.3118
 1080.18 -35.7912
 1080.2 -36.2622
 1080.21 -36.7249
 1080.23 -37.179
 1080.24 -37.6246
 1080.26 -38.0615
 1080.28 -38.4896
 1080.29 -38.9091
 1080.31 -39.3198
 1080.32 -39.7218
 1080.34 -40.115
 1080.36 -40.4996
 1080.37 -40.8756
 1080.39 -41.2431
 1080.4 -41.6022
 1080.42 -41.9529
 1080.44 -42.2953
 1080.45 -42.6297
 1080.47 -42.956
 1080.48 -43.2745
 1080.51 -43.7484
 1080.53 -44.2047
 1080.56 -44.6437
 1080.58 -45.0659
 1080.61 -45.4719
 1080.63 -45.8621
 1080.66 -46.2371
 1080.68 -46.5974
 1080.71 -46.9435
 1080.73 -47.2758
 1080.75 -47.5948
 1080.78 -47.9011
 1080.8 -48.195
 1080.83 -48.4771
 1080.85 -48.7477
 1080.88 -49.0074
 1080.9 -49.2566
 1080.93 -49.4957
 1080.95 -49.7251
 1080.98 -49.9453
 1081 -50.1565
 1081.03 -50.3592
 1081.05 -50.5537
 1081.09 -50.8375
 1081.13 -51.1041
 1081.16 -51.3544
 1081.2 -51.5897
 1081.24 -51.8108
 1081.28 -52.0186
 1081.31 -52.2142
 1081.35 -52.3982
 1081.39 -52.5714
 1081.43 -52.7344
 1081.47 -52.888
 1081.5 -53.0327
 1081.54 -53.1691
 1081.58 -53.2976
 1081.62 -53.4188
 1081.65 -53.533
 1081.69 -53.6406
 1081.73 -53.7421
 1081.77 -53.8377
 1081.81 -53.9278
 1081.84 -54.0126
 1081.88 -54.0925
 1081.92 -54.1676
 1081.96 -54.2382
 1081.99 -54.3045
 1082.03 -54.3667
 1082.07 -54.4249
 1082.11 -54.4795
 1082.15 -54.5304
 1082.21 -54.6112
 1082.28 -54.6822
